,URL,Date,Rent,Bedrooms,Bathrooms,Area,Distance,Rent_bucket
606,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-bubcallstonbrighton1br/7510631947.html,Tue 19 Jul 07:59:55 AM,795.0,1,2.0,1200.0,4.65351,"(795, 2520]"
607,https://boston.craigslist.org/gbs/apa/d/charlestown-modern-bed-in-charlestown/7510631735.html,Tue 19 Jul 07:58:51 AM,3484.0,1,1.0,756.0,2.45034,"(3300, 5100]"
608,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-bu-bcallstonbrighton1br4/7510629884.html,Tue 19 Jul 07:48:51 AM,900.0,1,2.0,1200.0,4.65351,"(795, 2520]"
609,https://boston.craigslist.org/gbs/apa/d/boston-big-3br-no-fee-red-line-beach/7510629728.html,Tue 19 Jul 07:47:57 AM,3300.0,3,1.0,950.0,1.20913,"(2520, 3300]"
610,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-bu-bcallstonbrighton1br4/7510629586.html,Tue 19 Jul 07:47:01 AM,900.0,1,1.5,1000.0,4.65351,"(795, 2520]"
611,https://boston.craigslist.org/gbs/apa/d/roxbury-sunny-bedroom-apt-sep/7510586296.html,Mon 18 Jul 11:50:52 PM,2200.0,1,1.0,900.0,2.43052,"(795, 2520]"
612,https://boston.craigslist.org/gbs/apa/d/medford-ready-31-gut-renovation-br-bath/7510561783.html,Mon 18 Jul 10:01:50 PM,3600.0,3,1.0,1100.0,5.92117,"(3300, 5100]"
613,https://boston.craigslist.org/gbs/apa/d/quincy-commuters-dream-heat-and-hot/7510557294.html,Mon 18 Jul 09:45:22 PM,1790.0,1,1.0,650.0,4.69206,"(795, 2520]"
615,https://boston.craigslist.org/gbs/apa/d/roslindale-ideally-located-treehouse/7510530301.html,Mon 18 Jul 08:19:33 PM,2050.0,2,1.0,700.0,5.81605,"(795, 2520]"
616,https://boston.craigslist.org/gbs/apa/d/roslindale-ideally-located-peters-hill/7510525492.html,Mon 18 Jul 08:06:18 PM,2750.0,2,1.0,1100.0,5.82494,"(2520, 3300]"
617,https://boston.craigslist.org/gbs/apa/d/cambridge-top-floors-25-lake-st/7510496295.html,Mon 18 Jul 06:52:00 PM,3750.0,4,1.5,1600.0,6.58771,"(3300, 5100]"
620,https://boston.craigslist.org/gbs/apa/d/brookline-village-bed-brownstone-parking/7510486894.html,Mon 18 Jul 06:29:35 PM,2500.0,1,1.0,600.0,5.02832,"(795, 2520]"
621,https://boston.craigslist.org/gbs/apa/d/boston-floor-to-ceiling-windows-granite/7510486152.html,Mon 18 Jul 06:27:53 PM,3291.0,0,1.0,474.0,1.00325,"(2520, 3300]"
623,https://boston.craigslist.org/gbs/apa/d/boston-grilling-stations-music-room/7510482656.html,Mon 18 Jul 06:19:51 PM,3162.0,1,1.0,572.0,1.77868,"(2520, 3300]"
626,https://boston.craigslist.org/gbs/apa/d/newton-garage-parking-living-dining/7510468420.html,Mon 18 Jul 05:49:08 PM,2900.0,3,1.0,1400.0,6.59214,"(2520, 3300]"
627,https://boston.craigslist.org/gbs/apa/d/boston-updated-north-end-apt-no-fee-in/7510466909.html,Mon 18 Jul 05:45:48 PM,2850.0,1,1.0,750.0,1.5712,"(2520, 3300]"
628,https://boston.craigslist.org/gbs/apa/d/boston-north-end-prince-street/7510466625.html,Mon 18 Jul 05:45:14 PM,2600.0,2,1.0,700.0,1.54525,"(2520, 3300]"
629,https://boston.craigslist.org/gbs/apa/d/cambridge-2br-15b-d-in-unit-no-realtor/7510465957.html,Mon 18 Jul 05:43:36 PM,3029.0,2,1.5,814.0,2.84631,"(2520, 3300]"
631,https://boston.craigslist.org/gbs/apa/d/brookline-furnished-inlaw-apt/7510455189.html,Mon 18 Jul 05:21:23 PM,2300.0,1,1.0,500.0,4.33111,"(795, 2520]"
632,https://boston.craigslist.org/gbs/apa/d/boston-north-end-1b1b-with-lots-of/7510443667.html,Mon 18 Jul 04:58:39 PM,2400.0,1,1.0,700.0,1.61858,"(795, 2520]"
633,https://boston.craigslist.org/gbs/apa/d/boston-north-end-large-bed-bath-on/7510443458.html,Mon 18 Jul 04:58:09 PM,3900.0,2,2.0,1200.0,1.37751,"(3300, 5100]"
634,https://boston.craigslist.org/gbs/apa/d/boston-north-end-studio-september-1st/7510442958.html,Mon 18 Jul 04:57:11 PM,1850.0,0,1.0,249.0,1.49577,"(795, 2520]"
635,https://boston.craigslist.org/gbs/apa/d/boston-south-boston-large-bed/7510440858.html,Mon 18 Jul 04:52:41 PM,5000.0,3,2.0,1500.0,0.46428,"(3300, 5100]"
636,https://boston.craigslist.org/gbs/apa/d/dorchester-center-beaautiful-bed-first/7510437357.html,Mon 18 Jul 04:45:42 PM,2950.0,3,1.0,1120.0,4.56558,"(2520, 3300]"
637,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-level-bed-bath-condo/7510399150.html,Mon 18 Jul 03:33:08 PM,3400.0,2,2.0,1081.0,4.01651,"(3300, 5100]"
638,https://boston.craigslist.org/gbs/apa/d/watertown-updated-sunny-bed-in/7510379474.html,Mon 18 Jul 02:55:24 PM,2350.0,1,1.0,653.0,7.02573,"(795, 2520]"
639,https://boston.craigslist.org/gbs/apa/d/chelsea-bd-ba-sunny-beautiful-apartment/7510337832.html,Mon 18 Jul 01:40:11 PM,3100.0,2,2.0,1468.0,3.58856,"(2520, 3300]"
640,https://boston.craigslist.org/gbs/apa/d/boston-brookline-1br-with-roof-deck/7510333973.html,Mon 18 Jul 01:33:14 PM,2975.0,1,1.0,700.0,3.34662,"(2520, 3300]"
641,https://boston.craigslist.org/gbs/apa/d/medford-trendy-new-1bed-d-parking-inc/7510303360.html,Mon 18 Jul 12:39:53 PM,2915.0,1,1.0,778.0,5.9793,"(2520, 3300]"
642,https://boston.craigslist.org/gbs/apa/d/boston-tranquil-pet-friendly-midtown/7510300865.html,Mon 18 Jul 12:35:33 PM,3800.0,2,1.0,596.0,1.10073,"(3300, 5100]"
643,https://boston.craigslist.org/gbs/apa/d/boston-2nd-floor-front-facing-on-newbury/7510288021.html,Mon 18 Jul 12:13:33 PM,2650.0,1,1.0,450.0,1.94088,"(2520, 3300]"
644,https://boston.craigslist.org/gbs/apa/d/watertown-great-deal-three-bed-one-bath/7510267827.html,Mon 18 Jul 11:37:30 AM,2800.0,3,1.0,1125.0,5.91535,"(2520, 3300]"
645,https://boston.craigslist.org/gbs/apa/d/cambridge-modern-br-top-floor-condo-ht/7510263516.html,Mon 18 Jul 11:29:53 AM,2750.0,2,1.0,745.0,5.66194,"(2520, 3300]"
646,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-10-jamaica-plain-monument/7510255951.html,Mon 18 Jul 11:15:21 AM,2500.0,2,1.0,900.0,4.48455,"(795, 2520]"
647,https://boston.craigslist.org/gbs/apa/d/south-boston-full-service-luxury/7510243310.html,Mon 18 Jul 10:51:19 AM,3174.0,1,1.0,752.0,0.7931,"(2520, 3300]"
648,https://boston.craigslist.org/gbs/apa/d/charlestown-trend-setting-new-luxury/7510241323.html,Mon 18 Jul 10:47:14 AM,3582.0,1,1.0,756.0,2.45034,"(3300, 5100]"
650,https://boston.craigslist.org/gbs/apa/d/chelsea-simply-stunning-luxurious-bed/7510235859.html,Mon 18 Jul 10:35:19 AM,2313.0,1,1.0,648.0,3.88054,"(795, 2520]"
651,https://boston.craigslist.org/gbs/apa/d/boston-beacon-hill-penthouse-one-bedroom/7510232993.html,Mon 18 Jul 10:28:55 AM,2400.0,1,1.0,500.0,1.61747,"(795, 2520]"
652,https://boston.craigslist.org/gbs/apa/d/east-boston-modern-bedroom-bath-walk-to/7510231168.html,Mon 18 Jul 10:24:39 AM,2625.0,3,2.0,1200.0,3.73331,"(2520, 3300]"
653,https://boston.craigslist.org/gbs/apa/d/boston-fort-point-studio-apt/7510226627.html,Mon 18 Jul 10:14:17 AM,3000.0,0,1.0,600.0,0.29013,"(2520, 3300]"
655,https://boston.craigslist.org/gbs/apa/d/boston-full-service-downtown-1bed-gym/7510220535.html,Mon 18 Jul 10:02:04 AM,3575.0,1,1.0,797.0,1.15815,"(3300, 5100]"
656,https://boston.craigslist.org/gbs/apa/d/boston-eye-grabbing-new-full-service/7510208567.html,Mon 18 Jul 09:32:26 AM,3448.0,1,1.0,676.0,0.29013,"(3300, 5100]"
658,https://boston.craigslist.org/gbs/apa/d/cambridge-spacious-br-condo-private/7510204417.html,Mon 18 Jul 09:20:49 AM,3000.0,1,1.0,774.0,4.7125,"(2520, 3300]"
660,https://boston.craigslist.org/gbs/apa/d/medford-just-the-cutest-2bed-2bh-gym-d/7510196365.html,Mon 18 Jul 08:56:44 AM,3419.0,2,2.0,1240.0,5.9793,"(3300, 5100]"
661,https://boston.craigslist.org/gbs/apa/d/boston-impressive-full-service-2bed-gym/7510194087.html,Mon 18 Jul 08:49:05 AM,5058.0,2,2.0,1106.0,1.15815,"(3300, 5100]"
662,https://boston.craigslist.org/gbs/apa/d/boston-full-service-by-fenway-back-bay/7510192795.html,Mon 18 Jul 08:43:56 AM,4177.0,1,1.0,811.0,1.69129,"(3300, 5100]"
664,https://boston.craigslist.org/gbs/apa/d/boston-impressive-full-service-1bed-gym/7510189525.html,Mon 18 Jul 08:31:18 AM,3719.0,1,1.0,784.0,1.58915,"(3300, 5100]"
665,https://boston.craigslist.org/gbs/apa/d/south-boston-1-top-floor-br-south/7510186370.html,Mon 18 Jul 08:17:35 AM,3450.0,2,2.0,1500.0,0.7931,"(3300, 5100]"
666,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-1br-block-to/7510135281.html,Sun 17 Jul 11:27:03 PM,995.0,1,2.0,1600.0,2.3738,"(795, 2520]"
667,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-1br-block-to/7510133841.html,Sun 17 Jul 11:18:50 PM,1095.0,1,2.0,1600.0,2.3738,"(795, 2520]"
668,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-1br-block-to/7510131076.html,Sun 17 Jul 11:04:17 PM,1095.0,1,2.0,1600.0,2.3738,"(795, 2520]"
669,https://boston.craigslist.org/gbs/apa/d/south-boston-bed-bath-no-fee-september/7510086340.html,Sun 17 Jul 08:09:23 PM,3800.0,2,2.0,1000.0,0.96605,"(3300, 5100]"
671,https://boston.craigslist.org/gbs/apa/d/somerville-no-kitchen-loft-space/7510049702.html,Sun 17 Jul 06:14:40 PM,1100.0,1,1.0,250.0,3.49336,"(795, 2520]"
673,https://boston.craigslist.org/gbs/apa/d/cambridge-bed-rooms-apt/7509955086.html,Sun 17 Jul 02:16:50 PM,2250.0,3,1.0,900.0,5.60556,"(795, 2520]"
675,https://boston.craigslist.org/gbs/apa/d/brighton-centrally-located/7509867104.html,Sun 17 Jul 10:49:33 AM,1650.0,0,1.0,400.0,5.46203,"(795, 2520]"
676,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-beacon-hill-bi/7509863494.html,Sun 17 Jul 10:39:33 AM,2400.0,0,1.0,600.0,1.69129,"(795, 2520]"
677,https://boston.craigslist.org/gbs/apa/d/medford-no-fee-2br-1500ft-2675-medford/7509863089.html,Sun 17 Jul 10:38:18 AM,2675.0,2,1.0,1500.0,6.25446,"(2520, 3300]"
678,https://boston.craigslist.org/gbs/apa/d/dorchester-center-1st-floor-of-3-decker/7509824388.html,Sun 17 Jul 08:08:23 AM,3100.0,4,1.0,1450.0,3.88896,"(2520, 3300]"
679,https://boston.craigslist.org/gbs/apa/d/cambridge-luxurious-studio-near/7509820321.html,Sun 17 Jul 07:40:06 AM,2680.0,0,1.0,541.0,2.59323,"(2520, 3300]"
680,https://boston.craigslist.org/gbs/apa/d/somerville-sun-drenched-4br-15bath/7509773532.html,Sat 16 Jul 10:39:07 PM,3750.0,4,1.5,1300.0,4.29285,"(3300, 5100]"
682,https://boston.craigslist.org/gbs/apa/d/dorchester-no-broker-fee-2bd-1bath-incl/7509766341.html,Sat 16 Jul 10:02:14 PM,2800.0,2,1.0,950.0,1.54171,"(2520, 3300]"
683,https://boston.craigslist.org/gbs/apa/d/somerville-4br-in-unit-d10-minutes-walk/7509764376.html,Sat 16 Jul 09:52:51 PM,3675.0,4,1.0,1100.0,3.87439,"(3300, 5100]"
684,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee4br-2bath-near-harvard/7509759251.html,Sat 16 Jul 09:29:37 PM,4200.0,4,2.0,1300.0,3.71711,"(3300, 5100]"
685,https://boston.craigslist.org/gbs/apa/d/medford-2br-apartment-for-rent-near/7509756411.html,Sat 16 Jul 09:17:05 PM,2450.0,2,1.0,1200.0,5.9793,"(795, 2520]"
686,https://boston.craigslist.org/gbs/apa/d/watertown-2br-15b-no-realtor-fee/7509699589.html,Sat 16 Jul 06:11:17 PM,3000.0,2,1.5,1100.0,6.17568,"(2520, 3300]"
688,https://boston.craigslist.org/gbs/apa/d/charlestown-newly-renovated-pet/7509676368.html,Sat 16 Jul 05:10:54 PM,3000.0,2,1.0,1100.0,3.17255,"(2520, 3300]"
689,https://boston.craigslist.org/gbs/apa/d/brookline-village-match-with-excellent/7509672530.html,Sat 16 Jul 05:01:52 PM,3000.0,3,2.0,1450.0,3.75919,"(2520, 3300]"
690,https://boston.craigslist.org/gbs/apa/d/somerville-large-br-apartment-available/7509663385.html,Sat 16 Jul 04:40:25 PM,2500.0,1,1.0,710.0,4.36244,"(795, 2520]"
691,https://boston.craigslist.org/gbs/apa/d/allston-two-bedroom-apartment-in-small/7509655074.html,Sat 16 Jul 04:21:19 PM,2500.0,2,1.0,900.0,4.42231,"(795, 2520]"
692,https://boston.craigslist.org/gbs/apa/d/dorchester-center-bd-heat-hot-water/7509648244.html,Sat 16 Jul 04:06:04 PM,2395.0,2,1.0,800.0,4.18226,"(795, 2520]"
693,https://boston.craigslist.org/gbs/apa/d/dorchester-center-carruth-ashmont/7509647846.html,Sat 16 Jul 04:05:11 PM,3000.0,4,1.0,1600.0,4.28428,"(2520, 3300]"
694,https://boston.craigslist.org/gbs/apa/d/allston-brighton/7509645322.html,Sat 16 Jul 03:59:45 PM,1450.0,1,1.0,150.0,4.57634,"(795, 2520]"
700,https://boston.craigslist.org/gbs/apa/d/everett-parking-space-storage-room/7509534592.html,Sat 16 Jul 12:18:09 PM,2300.0,2,1.0,820.0,5.07365,"(795, 2520]"
701,https://boston.craigslist.org/gbs/apa/d/milton-village-newly-renovated-spacious/7509498065.html,Sat 16 Jul 11:04:16 AM,2750.0,2,1.0,1410.0,4.75691,"(2520, 3300]"
702,https://boston.craigslist.org/gbs/apa/d/watertown-by-owner-br-15-bath-hard-wood/7509481413.html,Sat 16 Jul 10:26:28 AM,3650.0,2,1.5,1100.0,7.12071,"(3300, 5100]"
705,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-top-floor-in-victoria/7509456108.html,Sat 16 Jul 09:20:03 AM,2100.0,2,1.0,850.0,4.10835,"(795, 2520]"
706,https://boston.craigslist.org/gbs/apa/d/somerville-incredible-4br-2ba-in/7509451728.html,Sat 16 Jul 09:06:05 AM,4500.0,4,2.0,1448.0,4.01651,"(3300, 5100]"
707,https://boston.craigslist.org/gbs/apa/d/somerville-spacious-rooms-to-rent-4br/7509451065.html,Sat 16 Jul 09:03:53 AM,1125.0,4,2.0,1448.0,4.01651,"(795, 2520]"
710,https://boston.craigslist.org/gbs/apa/d/dorchester-center-savinhill-urban-oasis/7509383553.html,Fri 15 Jul 11:06:44 PM,2200.0,2,1.0,600.0,3.64151,"(795, 2520]"
711,https://boston.craigslist.org/gbs/apa/d/brighton-bed-apartment/7509364584.html,Fri 15 Jul 09:42:44 PM,2800.0,2,1.0,1400.0,6.05799,"(2520, 3300]"
712,https://boston.craigslist.org/gbs/apa/d/cambridge-br-apt-near-porter-sq/7509347266.html,Fri 15 Jul 08:40:23 PM,2800.0,2,1.0,1200.0,4.70543,"(2520, 3300]"
714,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-br-apt-for-lease/7509305639.html,Fri 15 Jul 06:43:57 PM,2800.0,3,1.0,940.0,4.72129,"(2520, 3300]"
715,https://boston.craigslist.org/gbs/apa/d/boston-1-south-end-bed-with-deck/7509298159.html,Fri 15 Jul 06:25:25 PM,3800.0,2,1.0,650.0,1.90961,"(3300, 5100]"
716,https://boston.craigslist.org/gbs/apa/d/somerville-for-rent-sept-month/7509216322.html,Fri 15 Jul 03:29:11 PM,2800.0,2,1.0,1200.0,5.51567,"(2520, 3300]"
719,https://boston.craigslist.org/gbs/apa/d/dorchester-center-dorchester-bedrooms/7509125026.html,Fri 15 Jul 12:36:06 PM,3400.0,4,1.5,1100.0,3.64151,"(3300, 5100]"
720,https://boston.craigslist.org/gbs/apa/d/south-boston-wow-exotic-new-luxury-walk/7509113857.html,Fri 15 Jul 12:15:20 PM,2682.0,0,1.0,505.0,0.7931,"(2520, 3300]"
721,https://boston.craigslist.org/gbs/apa/d/south-boston-wow-rare-2bd-2bh-with-d/7509111291.html,Fri 15 Jul 12:11:00 PM,3750.0,2,2.0,1042.0,0.7931,"(3300, 5100]"
722,https://boston.craigslist.org/gbs/apa/d/cambridge-modern-br-in-elevator-bldg-no/7509109784.html,Fri 15 Jul 12:08:12 PM,2600.0,1,1.0,565.0,4.7125,"(2520, 3300]"
723,https://boston.craigslist.org/gbs/apa/d/quincy-gorgeous-quincy-bedroom-parking/7509099118.html,Fri 15 Jul 11:47:29 AM,2395.0,1,1.0,704.0,4.97551,"(795, 2520]"
724,https://boston.craigslist.org/gbs/apa/d/quincy-cozy-quincy-bedroom-parking/7509096117.html,Fri 15 Jul 11:41:59 AM,2635.0,2,1.0,878.0,4.97551,"(2520, 3300]"
725,https://boston.craigslist.org/gbs/apa/d/quincy-bright-quincy-bedroom-parking/7509094438.html,Fri 15 Jul 11:38:37 AM,2350.0,1,1.0,704.0,4.97551,"(795, 2520]"
726,https://boston.craigslist.org/gbs/apa/d/quincy-beautiful-quincy-bedroom-parking/7509091006.html,Fri 15 Jul 11:32:01 AM,2350.0,1,1.0,693.0,4.97551,"(795, 2520]"
727,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-2br-by-central-mit/7508977384.html,Fri 15 Jul 10:47:12 AM,3400.0,2,1.0,1000.0,3.17702,"(3300, 5100]"
728,https://boston.craigslist.org/gbs/apa/d/malden-spacious-br-close-to-highways/7509060553.html,Fri 15 Jul 10:29:38 AM,2200.0,2,1.0,1200.0,6.20974,"(795, 2520]"
730,https://boston.craigslist.org/gbs/apa/d/watertown-pet-friendly-three-bedroom/7509043284.html,Fri 15 Jul 09:52:05 AM,2800.0,3,1.0,1125.0,5.91535,"(2520, 3300]"
731,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-sept1-brand-new-4b/7509041293.html,Fri 15 Jul 09:46:56 AM,4800.0,4,2.0,1400.0,3.58473,"(3300, 5100]"
732,https://boston.craigslist.org/gbs/apa/d/brighton-beautysunny-apt-with-balcony/7509032002.html,Fri 15 Jul 09:23:07 AM,1750.0,1,1.0,700.0,6.09127,"(795, 2520]"
733,https://boston.craigslist.org/gbs/apa/d/quincy-comfy-quincy-bedroom-parking/7509028308.html,Fri 15 Jul 09:12:09 AM,2325.0,1,1.0,704.0,4.97551,"(795, 2520]"
734,https://boston.craigslist.org/gbs/apa/d/somerville-awesome-spot-brand-new/7509027502.html,Fri 15 Jul 09:09:30 AM,1800.0,0,1.0,400.0,3.54717,"(795, 2520]"
735,https://boston.craigslist.org/gbs/apa/d/somerville-brand-spanking-new-stainless/7509024423.html,Fri 15 Jul 09:00:52 AM,2700.0,2,1.0,800.0,3.54717,"(2520, 3300]"
736,https://boston.craigslist.org/gbs/apa/d/quincy-spacious-quincy-bedroom-parking/7509023939.html,Fri 15 Jul 08:59:25 AM,2660.0,2,1.0,886.0,4.97551,"(2520, 3300]"
737,https://boston.craigslist.org/gbs/apa/d/quincy-quaint-quincy-bedroom-parking/7509022166.html,Fri 15 Jul 08:52:39 AM,2300.0,1,1.0,693.0,4.97551,"(795, 2520]"
738,https://boston.craigslist.org/gbs/apa/d/roxbury-gorgeous-fully-renovated/7509021630.html,Fri 15 Jul 08:50:27 AM,3300.0,3,2.0,1000.0,2.71491,"(2520, 3300]"
739,https://boston.craigslist.org/gbs/apa/d/quincy-charming-quincy-bedroom-parking/7509020757.html,Fri 15 Jul 08:46:55 AM,2175.0,1,1.0,693.0,4.97551,"(795, 2520]"
740,https://boston.craigslist.org/gbs/apa/d/quincy-cozy-quincy-bedroom-parking/7509019437.html,Fri 15 Jul 08:41:44 AM,2115.0,1,1.0,704.0,4.97551,"(795, 2520]"
741,https://boston.craigslist.org/gbs/apa/d/quincy-spacious-quincy-bedroom-parking/7509017777.html,Fri 15 Jul 08:34:43 AM,2400.0,1,1.0,704.0,4.97551,"(795, 2520]"
743,https://boston.craigslist.org/gbs/apa/d/charlestown-great-price-for-bedroom/7508965009.html,Thu 14 Jul 11:56:02 PM,2600.0,1,1.0,780.0,2.98341,"(2520, 3300]"
744,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-3bed-2bath3800/7508952379.html,Thu 14 Jul 10:48:35 PM,3800.0,3,2.0,1500.0,3.97625,"(3300, 5100]"
746,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-3bed-2bath4000/7508948093.html,Thu 14 Jul 10:29:40 PM,4000.0,3,2.0,1531.0,5.51567,"(3300, 5100]"
747,https://boston.craigslist.org/gbs/apa/d/boston-bedroom-sublet/7508940807.html,Thu 14 Jul 09:58:51 PM,2050.0,1,1.0,400.0,1.89039,"(795, 2520]"
748,https://boston.craigslist.org/gbs/apa/d/milton-village-lovely-bedroom-bonus-room/7508918227.html,Thu 14 Jul 08:36:40 PM,2600.0,4,1.0,1200.0,4.59219,"(2520, 3300]"
750,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-pool-access-to-new/7508870331.html,Thu 14 Jul 06:19:46 PM,4451.0,2,2.0,912.0,1.77868,"(3300, 5100]"
751,https://boston.craigslist.org/gbs/apa/d/boston-outstanding-comm-ave-large/7508802653.html,Thu 14 Jul 03:45:03 PM,2498.0,0,1.0,470.0,1.97111,"(795, 2520]"
753,https://boston.craigslist.org/gbs/apa/d/malden-spacious-br-apt-for-rent/7508712530.html,Thu 14 Jul 12:45:30 PM,2950.0,3,1.0,1200.0,5.66628,"(2520, 3300]"
754,https://boston.craigslist.org/gbs/apa/d/arlington-spacious-rooms-bath-huge/7508700283.html,Thu 14 Jul 12:22:48 PM,1950.0,1,1.0,753.0,7.15686,"(795, 2520]"
755,https://boston.craigslist.org/gbs/apa/d/somerville-beautiful-porter-square/7508683258.html,Thu 14 Jul 11:49:44 AM,3700.0,3,1.0,1392.0,4.72056,"(3300, 5100]"
756,https://boston.craigslist.org/gbs/apa/d/arlington-for-lease-14-wildwood-avenue/7508675350.html,Thu 14 Jul 11:33:38 AM,2800.0,2,1.0,1443.0,7.72388,"(2520, 3300]"
757,https://boston.craigslist.org/gbs/apa/d/brighton-beautiful-sunny-lgbtq-bed/7508634355.html,Thu 14 Jul 10:03:05 AM,1000.0,3,2.0,1000.0,6.39881,"(795, 2520]"
759,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-xl-two-bedroom/7508603313.html,Thu 14 Jul 08:28:38 AM,2650.0,2,1.0,1025.0,4.43756,"(2520, 3300]"
760,https://boston.craigslist.org/gbs/apa/d/boston-south-boston-top-floor-2br/7508592459.html,Thu 14 Jul 07:31:41 AM,3450.0,2,2.0,1500.0,0.89937,"(3300, 5100]"
761,https://boston.craigslist.org/gbs/apa/d/watertown-watertown-studio-available/7508590797.html,Thu 14 Jul 07:18:57 AM,2000.0,0,1.0,421.0,7.19188,"(795, 2520]"
762,https://boston.craigslist.org/gbs/apa/d/dorchester-small-apartment-simple-bd/7508559093.html,Thu 14 Jul 12:41:36 AM,900.0,1,1.0,600.0,3.23595,"(795, 2520]"
763,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee1br-living/7508549238.html,Wed 13 Jul 11:39:54 PM,1195.0,1,1.0,1085.0,2.84068,"(795, 2520]"
764,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-block-to-cambridgeside/7508546083.html,Wed 13 Jul 11:24:28 PM,1195.0,1,1.0,1000.0,2.3738,"(795, 2520]"
765,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-block-to-cambridgeside/7508545502.html,Wed 13 Jul 11:21:39 PM,1195.0,1,1.0,1000.0,2.3738,"(795, 2520]"
766,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-block-to-cambridgeside/7508545115.html,Wed 13 Jul 11:19:46 PM,1250.0,1,1.0,1000.0,2.3738,"(795, 2520]"
767,https://boston.craigslist.org/gbs/apa/d/dorchester-center-super-spacious-3bd/7508538424.html,Wed 13 Jul 10:48:23 PM,2975.0,3,1.0,1200.0,3.93483,"(2520, 3300]"
768,https://boston.craigslist.org/gbs/apa/d/mattapan-bd-bath-balconies-2nd-fl-walk/7508529364.html,Wed 13 Jul 10:09:37 PM,2200.0,3,1.0,1500.0,5.30748,"(795, 2520]"
769,https://boston.craigslist.org/gbs/apa/d/watertown-large-sunny-just-renovated/7508491337.html,Wed 13 Jul 08:00:49 PM,3100.0,3,1.0,1350.0,7.02573,"(2520, 3300]"
770,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-union-sq-bed/7508482286.html,Wed 13 Jul 07:34:58 PM,3250.0,1,1.0,700.0,3.32006,"(2520, 3300]"
771,https://boston.craigslist.org/gbs/apa/d/melrose-convenient-25-bedroom/7508479837.html,Wed 13 Jul 07:28:14 PM,2800.0,2,1.0,1200.0,7.86347,"(2520, 3300]"
772,https://boston.craigslist.org/gbs/apa/d/boston-good-light-hbs-c-16-elmer-st/7508467250.html,Wed 13 Jul 06:55:20 PM,4450.0,3,2.0,1200.0,3.85311,"(3300, 5100]"
774,https://boston.craigslist.org/gbs/apa/d/boston-bay-windows-paws-pet-park/7508457185.html,Wed 13 Jul 06:27:46 PM,3702.0,1,1.0,568.0,1.00325,"(3300, 5100]"
775,https://boston.craigslist.org/gbs/apa/d/boston-community-kitchen-24-hour/7508455698.html,Wed 13 Jul 06:23:50 PM,4503.0,1,1.0,856.0,0.29013,"(3300, 5100]"
776,https://boston.craigslist.org/gbs/apa/d/boston-dog-wash-lounge-with-chefs/7508454249.html,Wed 13 Jul 06:19:52 PM,3190.0,1,1.0,674.0,1.77868,"(2520, 3300]"
777,https://boston.craigslist.org/gbs/apa/d/somerville-impressive-somerville-luxury/7508420157.html,Wed 13 Jul 05:00:24 PM,4778.0,2,2.0,1340.0,4.01651,"(3300, 5100]"
778,https://boston.craigslist.org/gbs/apa/d/cambridge-2900-mit-kendall-beautiful/7508417504.html,Wed 13 Jul 04:54:32 PM,2900.0,2,1.0,655.0,2.98346,"(2520, 3300]"
781,https://boston.craigslist.org/gbs/apa/d/somerville-wow-spectacular-stylish-1bed/7508411344.html,Wed 13 Jul 04:41:12 PM,3209.0,1,1.0,723.0,4.01651,"(2520, 3300]"
782,https://boston.craigslist.org/gbs/apa/d/boston-great-opportunity-by-harvard-sq/7508409808.html,Wed 13 Jul 04:37:48 PM,3400.0,2,1.0,750.0,3.93387,"(3300, 5100]"
783,https://boston.craigslist.org/gbs/apa/d/cambridge-wow-full-service-studio/7508408146.html,Wed 13 Jul 04:33:57 PM,3502.0,0,1.0,603.0,2.59323,"(3300, 5100]"
784,https://boston.craigslist.org/gbs/apa/d/medford-sunlit-beautiful-and-spacious/7508403151.html,Wed 13 Jul 04:23:09 PM,3000.0,4,1.0,1200.0,5.25387,"(2520, 3300]"
786,https://boston.craigslist.org/gbs/apa/d/boston-large-fenway-studio-includes/7508388661.html,Wed 13 Jul 03:53:30 PM,1995.0,0,1.0,375.0,2.99628,"(795, 2520]"
