,URL,Date,Monthly Rent,Bedrooms,Bathrooms,Area in sqft,Distance
107,https://boston.craigslist.org/gbs/apa/d/cambridge-amazing-central-sq-bed-1/7514285295.html,Wed 27 Jul 11:17:30 PM,2700.0,1,1.0,,3.47828
108,https://boston.craigslist.org/gbs/apa/d/cambridge-amazing-deal-central-sq-bed/7514284591.html,Wed 27 Jul 11:13:58 PM,2950.0,2,1.0,,3.56077
109,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-medford-bed-bath/7514282360.html,Wed 27 Jul 11:02:44 PM,3295.0,4,1.0,,4.92421
110,https://boston.craigslist.org/gbs/apa/d/arlington-arlington-rooms-bedrooms/7514277397.html,Wed 27 Jul 10:38:46 PM,2075.0,2,1.0,,8.18928
111,https://boston.craigslist.org/gbs/apa/d/medford-ready-31-gut-renovation-br-bath/7514273512.html,Wed 27 Jul 10:20:36 PM,3600.0,3,1.0,1300.0,6.03923
112,https://boston.craigslist.org/gbs/apa/d/cambridge-arlington-rooms-25-bedrooms/7514272082.html,Wed 27 Jul 10:14:19 PM,2600.0,2,1.0,1300.0,6.64149
113,https://boston.craigslist.org/gbs/apa/d/somerville-solid-bedroom-apt-with-heat/7514261806.html,Wed 27 Jul 09:32:48 PM,2000.0,1,1.0,600.0,4.64457
114,https://boston.craigslist.org/gbs/apa/d/somerville-2br-ba-with-garage-parking/7514242446.html,Wed 27 Jul 08:28:55 PM,2000.0,2,1.0,1200.0,5.51567
115,https://boston.craigslist.org/gbs/apa/d/brighton-ideal-location-comm-ave-green/7514227531.html,Wed 27 Jul 07:44:58 PM,2200.0,1,1.0,,4.90487
116,https://boston.craigslist.org/gbs/apa/d/new-town-brand-new-remodeled-off-street/7514225932.html,Wed 27 Jul 07:40:19 PM,5000.0,4,2.0,,4.56339
117,https://boston.craigslist.org/gbs/apa/d/brighton-wow-brighton-brookline-bed/7514224514.html,Wed 27 Jul 07:36:22 PM,5600.0,5,4.0,,5.26031
118,https://boston.craigslist.org/gbs/apa/d/brighton-brand-new-renovation-bu-bc/7514224055.html,Wed 27 Jul 07:35:08 PM,3295.0,2,1.0,,5.26031
119,https://boston.craigslist.org/gbs/apa/d/brighton-stunning-newly-renovated-new/7514223152.html,Wed 27 Jul 07:32:34 PM,2875.0,1,1.0,,5.26031
120,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-big-bedrooms/7514220295.html,Wed 27 Jul 07:24:47 PM,3700.0,4,2.0,,4.20778
121,https://boston.craigslist.org/gbs/apa/d/boston-north-end-bath-washerdryer-in/7514218479.html,Wed 27 Jul 07:19:41 PM,8000.0,4,3.0,,1.44456
122,https://boston.craigslist.org/gbs/apa/d/brighton-stunning-newly-renovated-bed/7514217408.html,Wed 27 Jul 07:16:31 PM,2975.0,3,1.0,,6.21316
123,https://boston.craigslist.org/gbs/apa/d/brighton-no-broker-fee-brookline-boston/7514215967.html,Wed 27 Jul 07:12:41 PM,2200.0,1,1.0,,5.48372
124,https://boston.craigslist.org/gbs/apa/d/south-boston-bed-bath-south-boston-east/7514213088.html,Wed 27 Jul 07:05:01 PM,3000.0,2,1.0,720.0,1.19609
125,https://boston.craigslist.org/gbs/apa/d/arlington-east-arlington-modern-bedroom/7514212913.html,Wed 27 Jul 07:04:28 PM,2000.0,1,1.0,,6.758
126,https://boston.craigslist.org/gbs/apa/d/somerville-spring-hill-porter-sq-br/7514210736.html,Wed 27 Jul 06:58:51 PM,2425.0,1,1.0,,4.23579
127,https://boston.craigslist.org/gbs/apa/d/cambridge-1-priv-suite-inc-solarium/7514209371.html,Wed 27 Jul 06:54:56 PM,990.0,1,1.0,500.0,3.37354
128,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-porter-square/7514205253.html,Wed 27 Jul 06:43:58 PM,2500.0,2,1.0,,4.61199
129,https://boston.craigslist.org/gbs/apa/d/arlington-arlington-bedroom-parking-for/7514203878.html,Wed 27 Jul 06:40:30 PM,2600.0,2,1.0,,7.73989
130,https://boston.craigslist.org/gbs/apa/d/somerville-nice-modern-two-br-parking/7514202968.html,Wed 27 Jul 06:38:14 PM,2700.0,2,1.0,,4.61361
131,https://boston.craigslist.org/gbs/apa/d/boston-rooftop-grilling-area-rooftop/7514201297.html,Wed 27 Jul 06:33:54 PM,4775.0,1,1.0,901.0,1.80581
132,https://boston.craigslist.org/gbs/apa/d/cambridge-perfectly-renovated-study-in/7514201106.html,Wed 27 Jul 06:33:28 PM,3200.0,2,1.0,,3.29864
133,https://boston.craigslist.org/gbs/apa/d/malden-malden-bedroom-parking-central/7514199584.html,Wed 27 Jul 06:29:50 PM,2500.0,2,1.0,,5.45011
134,https://boston.craigslist.org/gbs/apa/d/boston-yoga-room-moving-services-with/7514198855.html,Wed 27 Jul 06:27:58 PM,3074.0,0,1.0,453.0,1.00325
135,https://boston.craigslist.org/gbs/apa/d/brookline-village-no-fee-available/7514198513.html,Wed 27 Jul 06:27:03 PM,3500.0,2,1.0,,3.75209
136,https://boston.craigslist.org/gbs/apa/d/boston-leed-certified-silver-dual/7514197324.html,Wed 27 Jul 06:23:53 PM,7078.0,2,2.0,1590.0,0.29013
137,https://boston.craigslist.org/gbs/apa/d/brookline-2-fee-porch-very-clean-and/7514196235.html,Wed 27 Jul 06:21:02 PM,2275.0,1,1.0,,4.49069
138,https://boston.craigslist.org/gbs/apa/d/boston-high-efficiency-led-lighting-dog/7514195772.html,Wed 27 Jul 06:19:53 PM,2782.0,1,1.0,597.0,1.77868
139,https://boston.craigslist.org/gbs/apa/d/cambridge-arlington-bedroom-parking-for/7514195697.html,Wed 27 Jul 06:19:40 PM,2600.0,2,1.0,,6.53665
140,https://boston.craigslist.org/gbs/apa/d/cambridge-perfectly-renovated-study-in/7514193770.html,Wed 27 Jul 06:14:45 PM,3200.0,2,1.0,,3.3498
141,https://boston.craigslist.org/gbs/apa/d/cambridge-cambridge-apt-bedrooms-open-21/7514185248.html,Wed 27 Jul 05:54:15 PM,3400.0,3,1.5,,3.16609
142,https://boston.craigslist.org/gbs/apa/d/cambridge-large-bedroom-in-cambridge/7514184466.html,Wed 27 Jul 05:52:13 PM,3650.0,2,2.5,,6.1161
143,https://boston.craigslist.org/gbs/apa/d/cambridge-spacious-two-bedroom-apt-in/7514182668.html,Wed 27 Jul 05:47:47 PM,4200.0,3,2.0,,6.03301
144,https://boston.craigslist.org/gbs/apa/d/west-roxbury-gorgeous-renovated-bed-in/7514178801.html,Wed 27 Jul 05:38:19 PM,3100.0,3,1.0,1150.0,7.27639
145,https://boston.craigslist.org/gbs/apa/d/watertown-giant-bed-35-bath-in-watertown/7514177298.html,Wed 27 Jul 05:34:47 PM,4800.0,5,3.5,2400.0,7.75628
146,https://boston.craigslist.org/gbs/apa/d/cambridge-bedroom-in-cambridge-for-1/7514175723.html,Wed 27 Jul 05:31:10 PM,3250.0,1,1.5,,2.59323
147,https://boston.craigslist.org/gbs/apa/d/watertown-awesome-3br-1ba-true-gem-hw/7514173707.html,Wed 27 Jul 05:26:42 PM,2800.0,3,1.0,,7.70868
148,https://boston.craigslist.org/gbs/apa/d/cambridge-bedroom-bathroom-in-cambridge/7514171415.html,Wed 27 Jul 05:21:36 PM,3625.0,1,1.0,,4.65465
149,https://boston.craigslist.org/gbs/apa/d/cambridge-sunny-well-maintained-rm-1br/7514171365.html,Wed 27 Jul 05:21:29 PM,1850.0,1,1.0,,6.24539
150,https://boston.craigslist.org/gbs/apa/d/watertown-awesome-2br-1ba-2nd-fl-hw-dw/7514170270.html,Wed 27 Jul 05:18:47 PM,2500.0,2,1.0,,6.23661
151,https://boston.craigslist.org/gbs/apa/d/west-medford-charming-5rm-2br-1ba-hw-wd/7514168532.html,Wed 27 Jul 05:15:00 PM,2000.0,2,1.0,,7.14467
152,https://boston.craigslist.org/gbs/apa/d/watertown-sunny-spacious-victorian-2br/7514165639.html,Wed 27 Jul 05:08:27 PM,2400.0,2,1.0,,6.36195
153,https://boston.craigslist.org/gbs/apa/d/cambridge-cambridge-central-square/7514160244.html,Wed 27 Jul 04:56:45 PM,3600.0,0,1.0,,3.23348
154,https://boston.craigslist.org/gbs/apa/d/cambridge-porter-square-two-bed/7514154127.html,Wed 27 Jul 04:43:05 PM,2600.0,2,1.0,,4.61108
155,https://boston.craigslist.org/gbs/apa/d/cambridge-luxury-2br-2ba-1-alewife/7514148386.html,Wed 27 Jul 04:30:25 PM,3600.0,2,2.0,991.0,6.03301
156,https://boston.craigslist.org/gbs/apa/d/brighton-spacious-bed-with-parking-huge/7514148205.html,Wed 27 Jul 04:30:05 PM,3000.0,3,1.0,1200.0,6.28736
157,https://boston.craigslist.org/gbs/apa/d/watertown-available-now-belmont-bed/7514146694.html,Wed 27 Jul 04:26:49 PM,3400.0,4,1.5,,7.32953
158,https://boston.craigslist.org/gbs/apa/d/cambridge-alewife-luxury-1br-1/7514145418.html,Wed 27 Jul 04:24:09 PM,3200.0,1,1.0,731.0,6.03301
159,https://boston.craigslist.org/gbs/apa/d/brighton-commonwealth-avenue-studio/7514136303.html,Wed 27 Jul 04:05:53 PM,1850.0,0,1.0,,4.92782
160,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-huge-bed-bath-central/7514134332.html,Wed 27 Jul 04:01:58 PM,3495.0,2,2.0,1055.0,4.13387
